INSERT INTO City (Name) 
VALUES
('Zagreb'),
('Split'),
('Rijeka'),
('Osijek'),
('Zadar'),
('Dubrovnik'),
('Pula'),
('Šibenik'),
('Varaždin'),
('Karlovac'),
('Berlin'),
('Munchen'),
('Hamburg'),
('Frankfurt'),
('Köln');

insert into restaurant (name, CityId, NumberOfTables, OpeningTime, ClosingTime, hasdelivery) values ('Bistro Riverside', 15, 6, '10:30:00', '23:30:00', true);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('26101 Lerdahl Park', '2024-01-27', '872', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('35 2nd Drive', '2024-03-03', '958', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('9 Corry Terrace', '2023-05-01', '323', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('71 Dovetail Plaza', '2023-08-05', '991', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 Village Lane', '2024-03-15', '875', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('8818 Harper Lane', '2024-01-28', '562', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1348 Monica Point', '2023-07-18', '136', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('9 Scofield Pass', '2024-09-01', '636', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1548 Straubel Plaza', '2023-03-25', '564', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('32956 Duke Hill', '2023-12-13', '898', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('0 Canary Lane', '2023-05-11', '491', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3634 Derek Road', '2023-04-25', '330', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('273 Calypso Crossing', '2023-08-06', '187', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('41 Linden Court', '2024-04-22', '544', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('4800 Old Gate Avenue', '2024-04-29', '874', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('14553 Pennsylvania Road', '2023-01-07', '855', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('9 Birchwood Point', '2023-11-21', '820', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('6118 Coolidge Drive', '2024-09-26', '808', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('424 Acker Avenue', '2023-10-21', '862', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('35 American Junction', '2023-11-08', '504', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('01 Lunder Avenue', '2024-07-10', '191', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('90 Montana Road', '2023-07-30', '284', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('708 Killdeer Street', '2024-05-03', '233', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('35318 Nobel Crossing', '2024-03-01', '156', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('290 Banding Avenue', '2024-08-28', '817', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('15 Porter Center', '2024-03-14', '322', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('43 Lighthouse Bay Way', '2023-12-29', '681', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('8 Texas Drive', '2023-01-15', '851', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('832 Elgar Circle', '2023-03-23', '690', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('6100 Pepper Wood Lane', '2023-10-24', '450', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('4 Emmet Court', '2023-06-08', '401', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('0905 Nancy Way', '2024-09-21', '335', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('2 Vernon Junction', '2024-02-08', '433', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('259 Vera Circle', '2023-10-23', '922', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('514 Division Plaza', '2023-04-09', '451', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('93 4th Place', '2023-06-11', '725', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('43400 Daystar Crossing', '2024-03-16', '744', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('731 Talmadge Drive', '2023-02-11', '691', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('2334 Farmco Crossing', '2024-09-04', '950', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3071 Kings Trail', '2023-07-26', '823', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('34 Ilene Parkway', '2023-10-13', '123', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('7 Dunning Center', '2024-10-15', '519', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 Rutledge Avenue', '2023-12-17', '7', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('4 Maple Wood Trail', '2024-04-03', '708', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('59 Tomscot Place', '2023-09-25', '743', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3097 Nobel Street', '2023-11-21', '797', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('989 Bay Trail', '2024-09-04', '167', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 Burrows Avenue', '2024-11-26', '795', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('273 Rowland Pass', '2023-02-04', '930', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 Randy Point', '2023-02-20', '509', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('84 Arkansas Avenue', '2024-02-20', '226', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('51749 Hollow Ridge Parkway', '2023-10-21', '180', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('6392 Magdeline Street', '2024-08-08', '44', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('691 Weeping Birch Way', '2023-03-16', '650', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('254 Grim Pass', '2024-04-28', '202', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('441 Mayer Parkway', '2024-09-16', '692', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('97698 Washington Point', '2024-10-25', '816', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('752 Mockingbird Junction', '2024-02-09', '891', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('54 Nancy Place', '2023-01-25', '667', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('876 Cordelia Circle', '2023-12-01', '108', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('88 Canary Park', '2023-09-20', '989', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('419 Independence Terrace', '2023-01-12', '686', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('65973 Orin Court', '2024-02-08', '139', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 1st Parkway', '2023-03-25', '748', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('51430 Comanche Trail', '2023-12-20', '282', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('79 Bellgrove Road', '2024-02-07', '38', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('153 Pond Avenue', '2024-11-08', '878', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('7 Esch Trail', '2024-11-20', '520', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('28394 Forster Circle', '2023-04-30', '36', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('6 2nd Pass', '2023-01-06', '54', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('5644 Schlimgen Court', '2022-12-10', '10', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('8 Dexter Trail', '2023-04-20', '365', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('89221 Tennyson Point', '2023-07-27', '750', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('5 Gerald Street', '2023-04-16', '43', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('518 Canary Road', '2024-05-03', '131', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('19 Banding Terrace', '2023-01-01', '223', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('169 Montana Trail', '2024-11-14', '502', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1130 Cordelia Center', '2024-03-19', '461', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('45995 Sundown Court', '2024-06-13', '1000', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('87 Grayhawk Avenue', '2023-08-09', '730', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3433 Pennsylvania Trail', '2023-12-12', '426', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3469 Hanover Pass', '2024-01-28', '378', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('084 Bunker Hill Terrace', '2024-01-28', '3', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('2848 Ryan Point', '2023-08-30', '244', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('5 Hoepker Circle', '2024-11-29', '453', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('49 David Crossing', '2024-07-29', '542', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('89 Buell Trail', '2023-06-05', '670', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('21 Arkansas Center', '2023-01-30', '568', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('9 Mcbride Court', '2024-01-20', '683', 543);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('7255 Arapahoe Road', '2023-05-08', '163', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('78 Di Loreto Park', '2024-01-27', '460', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('6649 Cody Trail', '2024-04-17', '827', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('23287 Gale Alley', '2024-09-05', '873', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('8 Spohn Way', '2023-06-01', '384', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('1 Larry Circle', '2023-09-07', '41', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('55 Canary Parkway', '2024-07-12', '953', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('03 Rieder Road', '2024-07-04', '723', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('4 Loomis Avenue', '2024-02-06', '363', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3 Bluejay Terrace', '2023-11-06', '289', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('3481 Lakewood Hill', '2024-03-04', '964', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('63 Hanson Way', '2023-09-23', '263', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('98 Shelley Drive', '2023-10-09', '718', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('287 Forest Junction', '2022-12-08', '732', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('574 Bunker Hill Plaza', '2024-07-18', '105', 486);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('7 Del Sol Plaza', '2023-12-02', '28', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('189 Sachs Park', '2023-02-17', '65', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('2005 Vera Court', '2024-07-05', '178', 431);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('42179 Corry Park', '2024-07-23', '324', 9);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('93 Sugar Crossing', '2024-02-07', '492', 8);
insert into delivery (deliveryaddress, deliverytime, orderid, delivererid) values ('19 Garrison Plaza', '2023-10-07', '124', 9);
